day,date,tender,docket_no,sales_rep,time,value
Friday,2022-04-29,Integrated EFTP,D36300000439,Georgia,2025-05-06 13:27:00,53.99
Friday,2022-04-29,Integrated EFTP,D36300000440,Shabair,2025-05-06 13:58:00,449.96
Friday,2022-04-29,Integrated EFTP,D36300000441,Paula,2025-05-06 14:45:00,179.99
Friday,2022-04-29,Integrated EFTP,D36300000442,Paula,2025-05-06 15:16:00,689.95
Friday,2022-04-29,Integrated EFTP,D36300000443,Paula,2025-05-06 15:46:00,269.98
Friday,2022-04-29,Integrated EFTP,D36300000444,Georgia,2025-05-06 16:41:00,224.99
Saturday,2022-04-30,Gift Voucher,D36300000465,Georgia,2025-05-06 13:27:00,20.0
Saturday,2022-04-30,Integrated EFTP,D36300000448,Paula,2025-05-06 09:18:00,149.99
Saturday,2022-04-30,Integrated EFTP,D36300000449,Jessie,2025-05-06 09:19:00,419.96
Saturday,2022-04-30,Integrated EFTP,D36300000450,Paula,2025-05-06 10:12:00,429.99
Saturday,2022-04-30,Integrated EFTP,D36300000451,Georgia,2025-05-06 10:55:00,119.98
Saturday,2022-04-30,Integrated EFTP,D36300000452,Paula,2025-05-06 11:13:00,299.99
Saturday,2022-04-30,Integrated EFTP,D36300000453,Pammi,2025-05-06 11:22:00,247.48
Saturday,2022-04-30,Integrated EFTP,D36300000454,Georgia,2025-05-06 11:40:00,239.98
Saturday,2022-04-30,Integrated EFTP,D36300000455,Paula,2025-05-06 11:45:00,89.99
Saturday,2022-04-30,Integrated EFTP,D36300000456,Paula,2025-05-06 11:48:00,170.99
Saturday,2022-04-30,Integrated EFTP,D36300000457,Pammi,2025-05-06 11:50:00,116.99
Saturday,2022-04-30,Integrated EFTP,D36300000458,Georgia,2025-05-06 12:02:00,89.98
Saturday,2022-04-30,Integrated EFTP,D36300000459,Store,2025-05-06 12:21:00,-34.5
Saturday,2022-04-30,Integrated EFTP,D36300000460,Paula,2025-05-06 12:45:00,71.99
Saturday,2022-04-30,Integrated EFTP,D36300000461,Paula,2025-05-06 12:53:00,116.99
Saturday,2022-04-30,Integrated EFTP,D36300000462,Georgia,2025-05-06 12:54:00,487.46
Saturday,2022-04-30,Integrated EFTP,D36300000463,Paula,2025-05-06 13:02:00,464.95
Saturday,2022-04-30,Integrated EFTP,D36300000464,Paula,2025-05-06 13:22:00,232.48
Saturday,2022-04-30,Integrated EFTP,D36300000465,Georgia,2025-05-06 13:27:00,212.48
Saturday,2022-04-30,Integrated EFTP,D36300000466,Georgia,2025-05-06 13:45:00,487.48
Saturday,2022-04-30,Integrated EFTP,D36300000467,Pammi,2025-05-06 13:58:00,772.47
Saturday,2022-04-30,Integrated EFTP,D36300000468,Georgia,2025-05-06 14:22:00,127.48
Saturday,2022-04-30,Integrated EFTP,D36300000469,Jessie,2025-05-06 14:46:00,292.48
Saturday,2022-04-30,Integrated EFTP,D36300000470,Paula,2025-05-06 14:50:00,494.98
Saturday,2022-04-30,Integrated EFTP,D36300000471,Jessie,2025-05-06 14:51:00,254.98
Saturday,2022-04-30,Integrated EFTP,D36300000472,Store,2025-05-06 15:02:00,-29.4
Saturday,2022-04-30,Integrated EFTP,D36300000473,Store,2025-05-06 15:05:00,-59.4
Saturday,2022-04-30,Integrated EFTP,D36300000474,Store,2025-05-06 15:10:00,-46.4
Saturday,2022-04-30,Integrated EFTP,D36300000475,Paula,2025-05-06 15:48:00,532.45
Saturday,2022-04-30,Integrated EFTP,D36300000476,Pammi,2025-05-06 16:00:00,284.98
Saturday,2022-04-30,Integrated EFTP,D36300000477,Georgia,2025-05-06 16:03:00,792.42
Saturday,2022-04-30,Integrated EFTP,D36300000478,Paula,2025-05-06 16:53:00,159.99
Sunday,2022-05-01,Integrated EFTP,D36300000481,Fatemeh,2025-05-06 10:35:00,143.99
Sunday,2022-05-01,Integrated EFTP,D36300000482,Paula,2025-05-06 10:52:00,129.99
Sunday,2022-05-01,Integrated EFTP,D36300000483,Paula,2025-05-06 10:58:00,179.99
Sunday,2022-05-01,Integrated EFTP,D36300000484,Shabair,2025-05-06 11:04:00,206.99
Sunday,2022-05-01,Integrated EFTP,D36300000486,Shabair,2025-05-06 12:01:00,187.48
Sunday,2022-05-01,Integrated EFTP,D36300000487,Shabair,2025-05-06 12:18:00,189.99
Sunday,2022-05-01,Integrated EFTP,D36300000488,Paula,2025-05-06 12:21:00,194.98
Sunday,2022-05-01,Integrated EFTP,D36300000489,Shabair,2025-05-06 12:31:00,129.99
Sunday,2022-05-01,Integrated EFTP,D36300000490,Paula,2025-05-06 12:59:00,157.48
Sunday,2022-05-01,Integrated EFTP,D36300000491,Fatemeh,2025-05-06 13:32:00,239.98
Sunday,2022-05-01,Integrated EFTP,D36300000492,Fatemeh,2025-05-06 13:39:00,427.47
Sunday,2022-05-01,Integrated EFTP,D36300000493,Shabair,2025-05-06 13:44:00,1967.1
Sunday,2022-05-01,Integrated EFTP,D36300000494,Shabair,2025-05-06 13:49:00,116.99
Sunday,2022-05-01,Integrated EFTP,D36300000495,Shabair,2025-05-06 14:02:00,367.47
Sunday,2022-05-01,Integrated EFTP,D36300000496,Paula,2025-05-06 14:35:00,134.99
Sunday,2022-05-01,Integrated EFTP,D36300000498,Paula,2025-05-06 15:36:00,206.99
Sunday,2022-05-01,Integrated EFTP,D36300000499,Fatemeh,2025-05-06 15:39:00,71.99
Sunday,2022-05-01,Integrated EFTP,D36300000500,Paula,2025-05-06 15:52:00,179.99
Sunday,2022-05-01,Integrated EFTP,D36300000501,Fatemeh,2025-05-06 15:58:00,269.98
Sunday,2022-05-01,PayPal,D36300000485,Store,2025-05-06 11:23:00,-158.4
Monday,2022-05-02,Integrated EFTP,D36300000504,Shabair,2025-05-06 10:31:00,170.99
Monday,2022-05-02,Integrated EFTP,D36300000505,Fatemeh,2025-05-06 10:54:00,337.48
Monday,2022-05-02,Integrated EFTP,D36300000506,Shabair,2025-05-06 12:19:00,269.98
Monday,2022-05-02,Integrated EFTP,D36300000507,Shabair,2025-05-06 12:24:00,157.48
Monday,2022-05-02,Integrated EFTP,D36300000508,Shabair,2025-05-06 12:32:00,179.99
Monday,2022-05-02,Integrated EFTP,D36300000509,Jessie,2025-05-06 12:48:00,129.99
Monday,2022-05-02,Integrated EFTP,D36300000510,Jessie,2025-05-06 13:04:00,299.98
Monday,2022-05-02,Integrated EFTP,D36300000511,Fatemeh,2025-05-06 13:07:00,98.99
Monday,2022-05-02,Integrated EFTP,D36300000512,Fatemeh,2025-05-06 13:36:00,179.99
Monday,2022-05-02,Integrated EFTP,D36300000513,Fatemeh,2025-05-06 14:02:00,344.98
Monday,2022-05-02,Integrated EFTP,D36300000514,Shabair,2025-05-06 17:00:00,262.48
Monday,2022-05-02,Integrated EFTP,D36300000516,Shabair,2025-05-06 17:17:00,434.97
Monday,2022-05-02,Mail Order Pick,D363X0000027,Jessie,2025-05-06 13:30:00,151.99
Tuesday,2022-05-03,Integrated EFTP,D36300000518,Paula,2025-05-06 10:29:00,127.47
Tuesday,2022-05-03,Integrated EFTP,D36300000519,Paula,2025-05-06 11:09:00,107.99
Tuesday,2022-05-03,Integrated EFTP,D36300000520,Susan,2025-05-06 11:32:00,109.99
Tuesday,2022-05-03,Integrated EFTP,D36300000521,Paula,2025-05-06 11:48:00,-429.99
Tuesday,2022-05-03,Integrated EFTP,D36300000522,Georgia,2025-05-06 11:57:00,150.0
Tuesday,2022-05-03,Integrated EFTP,D36300000523,Paula,2025-05-06 12:03:00,269.98
Tuesday,2022-05-03,Integrated EFTP,D36300000524,Paula,2025-05-06 12:30:00,314.98
Tuesday,2022-05-03,Integrated EFTP,D36300000525,Susan,2025-05-06 13:06:00,54.99
Tuesday,2022-05-03,Integrated EFTP,D36300000526,Paula,2025-05-06 13:11:00,232.48
Tuesday,2022-05-03,Integrated EFTP,D36300000527,Paula,2025-05-06 13:15:00,374.96
Tuesday,2022-05-03,Integrated EFTP,D36300000528,Susan,2025-05-06 13:54:00,129.99
Tuesday,2022-05-03,Integrated EFTP,D36300000529,Susan,2025-05-06 13:58:00,247.48
Tuesday,2022-05-03,Integrated EFTP,D36300000536,Paula,2025-05-06 15:15:00,89.98
Tuesday,2022-05-03,Integrated EFTP,D36300000537,Paula,2025-05-06 15:29:00,53.99
Tuesday,2022-05-03,Integrated EFTP,D36300000538,Paula,2025-05-06 15:55:00,269.98
Tuesday,2022-05-03,Integrated EFTP,D36300000539,Georgia,2025-05-06 16:03:00,224.98
Tuesday,2022-05-03,Integrated EFTP,D36300000540,Paula,2025-05-06 16:24:00,404.96
Tuesday,2022-05-03,Integrated EFTP,D36300000541,Paula,2025-05-06 16:58:00,277.48
Tuesday,2022-05-03,Integrated EFTP,D36300000543,Paula,2025-05-06 17:15:00,469.99
Tuesday,2022-05-03,Integrated EFTP,D36300000544,Paula,2025-05-06 17:27:00,170.99
Wednesday,2022-05-04,Gift Voucher,D36300000552,Shabair,2025-05-06 12:15:00,20.0
Wednesday,2022-05-04,Gift Voucher,D36300000560,Georgia,2025-05-06 13:37:00,20.0
Wednesday,2022-05-04,Integrated EFTP,D36300000546,Georgia,2025-05-06 09:39:00,171.0
Wednesday,2022-05-04,Integrated EFTP,D36300000547,Georgia,2025-05-06 10:37:00,164.98
Wednesday,2022-05-04,Integrated EFTP,D36300000548,Georgia,2025-05-06 12:05:00,277.48
Wednesday,2022-05-04,Integrated EFTP,D36300000549,Shabair,2025-05-06 12:05:00,172.48
Wednesday,2022-05-04,Integrated EFTP,D36300000550,Jessie,2025-05-06 12:09:00,239.98
Wednesday,2022-05-04,Integrated EFTP,D36300000551,Georgia,2025-05-06 12:10:00,152.99
Wednesday,2022-05-04,Integrated EFTP,D36300000552,Shabair,2025-05-06 12:15:00,301.73
Wednesday,2022-05-04,Integrated EFTP,D36300000553,Shabair,2025-05-06 12:24:00,239.98
Wednesday,2022-05-04,Integrated EFTP,D36300000555,Jessie,2025-05-06 12:27:00,232.48
Wednesday,2022-05-04,Integrated EFTP,D36300000556,Shabair,2025-05-06 12:28:00,254.98
Wednesday,2022-05-04,Integrated EFTP,D36300000558,Shabair,2025-05-06 13:19:00,232.48
Wednesday,2022-05-04,Integrated EFTP,D36300000559,Shabair,2025-05-06 13:23:00,269.98
Wednesday,2022-05-04,Integrated EFTP,D36300000560,Georgia,2025-05-06 13:37:00,204.98
Wednesday,2022-05-04,Integrated EFTP,D36300000561,Georgia,2025-05-06 13:52:00,262.48
Wednesday,2022-05-04,Integrated EFTP,D36300000562,Shabair,2025-05-06 13:56:00,479.96
Wednesday,2022-05-04,Integrated EFTP,D36300000563,Georgia,2025-05-06 14:04:00,344.98
Wednesday,2022-05-04,Integrated EFTP,D36300000564,Georgia,2025-05-06 14:49:00,187.48
Wednesday,2022-05-04,Integrated EFTP,D36300000565,Jessie,2025-05-06 15:13:00,337.48
Wednesday,2022-05-04,Integrated EFTP,D36300000567,Jessie,2025-05-06 15:42:00,277.47
Wednesday,2022-05-04,Integrated EFTP,D36300000569,Georgia,2025-05-06 15:48:00,143.98
Wednesday,2022-05-04,Integrated EFTP,D36300000570,Jessie,2025-05-06 15:50:00,150.0
Wednesday,2022-05-04,Integrated EFTP,D36300000571,Georgia,2025-05-06 15:58:00,62.99
Wednesday,2022-05-04,Integrated EFTP,D36300000573,Jessie,2025-05-06 16:39:00,359.99
Wednesday,2022-05-04,Integrated EFTP,D36300000575,Katerina,2025-05-06 17:34:00,30.0
Thursday,2022-05-05,Integrated EFTP,D36300000577,Paula,2025-05-06 10:01:00,-134.99
Thursday,2022-05-05,Integrated EFTP,D36300000578,Georgia,2025-05-06 10:07:00,143.99
Thursday,2022-05-05,Integrated EFTP,D36300000579,Shabair,2025-05-06 10:45:00,103.99
Thursday,2022-05-05,Integrated EFTP,D36300000580,Georgia,2025-05-06 10:58:00,231.98
Thursday,2022-05-05,Integrated EFTP,D36300000581,Shabair,2025-05-06 11:59:00,431.97
Thursday,2022-05-05,Integrated EFTP,D36300000582,Georgia,2025-05-06 12:04:00,391.97
Thursday,2022-05-05,Integrated EFTP,D36300000583,Shabair,2025-05-06 12:10:00,255.98
Thursday,2022-05-05,Integrated EFTP,D36300000584,Shabair,2025-05-06 12:48:00,71.99
Thursday,2022-05-05,Integrated EFTP,D36300000585,Susan,2025-05-06 13:01:00,327.97
Thursday,2022-05-05,Integrated EFTP,D36300000586,Georgia,2025-05-06 13:53:00,215.98
Thursday,2022-05-05,Integrated EFTP,D36300000587,Georgia,2025-05-06 14:08:00,415.96
Thursday,2022-05-05,Integrated EFTP,D36300000589,Susan,2025-05-06 14:22:00,151.99
Thursday,2022-05-05,Integrated EFTP,D36300000590,Shabair,2025-05-06 15:46:00,319.97
Thursday,2022-05-05,Integrated EFTP,D36300000597,Georgia,2025-05-06 16:30:00,135.99
Friday,2022-05-06,Integrated EFTP,D36300000600,Georgia,2025-05-06 09:47:00,199.0
Friday,2022-05-06,Integrated EFTP,D36300000601,Shabair,2025-05-06 09:47:00,103.99
Friday,2022-05-06,Integrated EFTP,D36300000602,Shabair,2025-05-06 11:02:00,-199.99
Friday,2022-05-06,Integrated EFTP,D36300000603,Shabair,2025-05-06 11:07:00,159.99
Friday,2022-05-06,Integrated EFTP,D36300000604,Shabair,2025-05-06 12:12:00,343.99
Friday,2022-05-06,Integrated EFTP,D36300000605,Shabair,2025-05-06 12:32:00,135.99
Friday,2022-05-06,Integrated EFTP,D36300000606,Georgia,2025-05-06 13:05:00,127.99
Friday,2022-05-06,Integrated EFTP,D36300000607,Pammi,2025-05-06 13:31:00,183.98
Friday,2022-05-06,Integrated EFTP,D36300000608,Pammi,2025-05-06 13:39:00,135.99
Friday,2022-05-06,Integrated EFTP,D36300000609,Georgia,2025-05-06 13:57:00,343.98
Friday,2022-05-06,Integrated EFTP,D36300000610,Georgia,2025-05-06 14:06:00,343.97
Friday,2022-05-06,Integrated EFTP,D36300000611,Shabair,2025-05-06 14:09:00,47.99
Friday,2022-05-06,Integrated EFTP,D36300000612,Shabair,2025-05-06 14:18:00,159.99
Friday,2022-05-06,Integrated EFTP,D36300000613,Shabair,2025-05-06 15:14:00,375.97
Friday,2022-05-06,Integrated EFTP,D36300000614,Pammi,2025-05-06 15:29:00,279.98
Friday,2022-05-06,Integrated EFTP,D36300000615,Shabair,2025-05-06 15:47:00,38.69
Friday,2022-05-06,Integrated EFTP,D36300000616,Shabair,2025-05-06 16:13:00,103.99
Friday,2022-05-06,Integrated EFTP,D36300000617,Shabair,2025-05-06 16:51:00,303.97
Friday,2022-05-06,Integrated EFTP,D36300000618,Shabair,2025-05-06 17:00:00,119.99
Saturday,2022-05-07,Account,D36300000680,Georgia,2025-05-06 16:21:00,199.99
Saturday,2022-05-07,Gift Voucher,D36300000682,Paula,2025-05-06 16:35:00,20.0
Saturday,2022-05-07,Integrated EFTP,D36300000621,Georgia,2025-05-06 09:08:00,100.0
Saturday,2022-05-07,Integrated EFTP,D36300000622,Paula,2025-05-06 09:45:00,159.99
Saturday,2022-05-07,Integrated EFTP,D36300000623,Paula,2025-05-06 09:59:00,239.98
Saturday,2022-05-07,Integrated EFTP,D36300000624,Paula,2025-05-06 10:09:00,95.99
Saturday,2022-05-07,Integrated EFTP,D36300000625,Georgia,2025-05-06 10:47:00,199.98
Saturday,2022-05-07,Integrated EFTP,D36300000626,Jessie,2025-05-06 10:53:00,143.99
Saturday,2022-05-07,Integrated EFTP,D36300000627,Paula,2025-05-06 10:58:00,95.99
Saturday,2022-05-07,Integrated EFTP,D36300000628,Paula,2025-05-06 11:01:00,351.97
Saturday,2022-05-07,Integrated EFTP,D36300000629,Paula,2025-05-06 11:06:00,55.99
Saturday,2022-05-07,Integrated EFTP,D36300000630,Susan,2025-05-06 11:18:00,439.97
Saturday,2022-05-07,Integrated EFTP,D36300000631,Jessie,2025-05-06 11:22:00,311.98
Saturday,2022-05-07,Integrated EFTP,D36300000632,Susan,2025-05-06 11:25:00,215.99
Saturday,2022-05-07,Integrated EFTP,D36300000633,Georgia,2025-05-06 11:27:00,415.97
Saturday,2022-05-07,Integrated EFTP,D36300000634,Jessie,2025-05-06 11:34:00,615.95
Saturday,2022-05-07,Integrated EFTP,D36300000635,Georgia,2025-05-06 11:36:00,199.99
Saturday,2022-05-07,Integrated EFTP,D36300000636,Susan,2025-05-06 11:37:00,583.97
Saturday,2022-05-07,Integrated EFTP,D36300000637,Georgia,2025-05-06 11:42:00,311.97
Saturday,2022-05-07,Integrated EFTP,D36300000638,Paula,2025-05-06 11:44:00,471.98
Saturday,2022-05-07,Integrated EFTP,D36300000640,Paula,2025-05-06 11:46:00,327.98
Saturday,2022-05-07,Integrated EFTP,D36300000641,Susan,2025-05-06 11:54:00,151.99
Saturday,2022-05-07,Integrated EFTP,D36300000642,Georgia,2025-05-06 12:03:00,159.99
Saturday,2022-05-07,Integrated EFTP,D36300000643,Paula,2025-05-06 12:26:00,151.99
Saturday,2022-05-07,Integrated EFTP,D36300000644,Susan,2025-05-06 12:32:00,71.99
Saturday,2022-05-07,Integrated EFTP,D36300000645,Jessie,2025-05-06 12:35:00,215.98
Saturday,2022-05-07,Integrated EFTP,D36300000646,Jessie,2025-05-06 12:43:00,543.98
Saturday,2022-05-07,Integrated EFTP,D36300000647,Susan,2025-05-06 12:46:00,271.98
Saturday,2022-05-07,Integrated EFTP,D36300000648,Susan,2025-05-06 12:58:00,119.99
Saturday,2022-05-07,Integrated EFTP,D36300000649,Paula,2025-05-06 13:21:00,287.99
Saturday,2022-05-07,Integrated EFTP,D36300000650,Jessie,2025-05-06 13:25:00,151.99
Saturday,2022-05-07,Integrated EFTP,D36300000651,Jessie,2025-05-06 13:34:00,115.0
Saturday,2022-05-07,Integrated EFTP,D36300000652,Georgia,2025-05-06 13:47:00,295.96
Saturday,2022-05-07,Integrated EFTP,D36300000653,Jessie,2025-05-06 13:48:00,239.98
Saturday,2022-05-07,Integrated EFTP,D36300000654,Georgia,2025-05-06 13:52:00,103.99
Saturday,2022-05-07,Integrated EFTP,D36300000655,Jessie,2025-05-06 13:54:00,103.99
Saturday,2022-05-07,Integrated EFTP,D36300000656,Susan,2025-05-06 13:55:00,559.97
Saturday,2022-05-07,Integrated EFTP,D36300000657,Jessie,2025-05-06 13:58:00,135.99
Saturday,2022-05-07,Integrated EFTP,D36300000659,Jessie,2025-05-06 14:03:00,175.99
Saturday,2022-05-07,Integrated EFTP,D36300000660,Georgia,2025-05-06 14:07:00,103.99
Saturday,2022-05-07,Integrated EFTP,D36300000661,Georgia,2025-05-06 14:21:00,279.99
Saturday,2022-05-07,Integrated EFTP,D36300000662,Georgia,2025-05-06 14:24:00,343.99
Saturday,2022-05-07,Integrated EFTP,D36300000663,Paula,2025-05-06 14:43:00,807.95
Saturday,2022-05-07,Integrated EFTP,D36300000664,Georgia,2025-05-06 14:51:00,143.99
Saturday,2022-05-07,Integrated EFTP,D36300000665,Susan,2025-05-06 15:01:00,511.99
Saturday,2022-05-07,Integrated EFTP,D36300000666,Susan,2025-05-06 15:05:00,47.99
Saturday,2022-05-07,Integrated EFTP,D36300000667,Georgia,2025-05-06 15:07:00,127.99
Saturday,2022-05-07,Integrated EFTP,D36300000668,Susan,2025-05-06 15:09:00,119.99
Saturday,2022-05-07,Integrated EFTP,D36300000669,Susan,2025-05-06 15:17:00,95.98
Saturday,2022-05-07,Integrated EFTP,D36300000670,Paula,2025-05-06 15:22:00,279.98
Saturday,2022-05-07,Integrated EFTP,D36300000671,Paula,2025-05-06 15:28:00,135.98
Saturday,2022-05-07,Integrated EFTP,D36300000672,Paula,2025-05-06 15:32:00,359.97
Saturday,2022-05-07,Integrated EFTP,D36300000673,Jessie,2025-05-06 15:32:00,543.96
Saturday,2022-05-07,Integrated EFTP,D36300000674,Georgia,2025-05-06 15:36:00,311.98
Saturday,2022-05-07,Integrated EFTP,D36300000675,Jessie,2025-05-06 15:41:00,527.96
Saturday,2022-05-07,Integrated EFTP,D36300000676,Georgia,2025-05-06 15:42:00,239.98
Saturday,2022-05-07,Integrated EFTP,D36300000677,Georgia,2025-05-06 15:57:00,134.99
Saturday,2022-05-07,Integrated EFTP,D36300000678,Jessie,2025-05-06 16:06:00,103.99
Saturday,2022-05-07,Integrated EFTP,D36300000679,Georgia,2025-05-06 16:13:00,55.99
Saturday,2022-05-07,Integrated EFTP,D36300000681,Paula,2025-05-06 16:32:00,239.99
Saturday,2022-05-07,Integrated EFTP,D36300000682,Paula,2025-05-06 16:35:00,27.99
Sunday,2022-05-08,Gift Voucher,D36300000698,Shabair,2025-05-06 13:57:00,100.0
Sunday,2022-05-08,Integrated EFTP,D36300000685,Shabair,2025-05-06 10:42:00,47.99
Sunday,2022-05-08,Integrated EFTP,D36300000686,Pammi,2025-05-06 10:43:00,319.99
Sunday,2022-05-08,Integrated EFTP,D36300000687,Shabair,2025-05-06 10:46:00,151.99
Sunday,2022-05-08,Integrated EFTP,D36300000688,Pammi,2025-05-06 10:58:00,135.99
Sunday,2022-05-08,Integrated EFTP,D36300000689,Shabair,2025-05-06 11:02:00,287.98
Sunday,2022-05-08,Integrated EFTP,D36300000690,Pammi,2025-05-06 11:11:00,119.99
Sunday,2022-05-08,Integrated EFTP,D36300000691,Shabair,2025-05-06 11:19:00,871.97
Sunday,2022-05-08,Integrated EFTP,D36300000692,Shabair,2025-05-06 11:35:00,143.99
Sunday,2022-05-08,Integrated EFTP,D36300000693,Pammi,2025-05-06 11:56:00,791.95
Sunday,2022-05-08,Integrated EFTP,D36300000694,Pammi,2025-05-06 11:58:00,103.99
Sunday,2022-05-08,Integrated EFTP,D36300000695,Shabair,2025-05-06 11:59:00,159.99
Sunday,2022-05-08,Integrated EFTP,D36300000696,Shabair,2025-05-06 13:08:00,151.99
Sunday,2022-05-08,Integrated EFTP,D36300000697,Jessie,2025-05-06 13:20:00,135.99
Sunday,2022-05-08,Integrated EFTP,D36300000698,Shabair,2025-05-06 13:57:00,43.99
Sunday,2022-05-08,Integrated EFTP,D36300000699,Jessie,2025-05-06 14:06:00,175.48
Sunday,2022-05-08,Integrated EFTP,D36300000700,Georgia,2025-05-06 14:10:00,-164.99
Sunday,2022-05-08,Integrated EFTP,D36300000701,Jessie,2025-05-06 14:41:00,-292.48
Sunday,2022-05-08,Integrated EFTP,D36300000702,Jessie,2025-05-06 14:57:00,183.99
Sunday,2022-05-08,Integrated EFTP,D36300000703,Jessie,2025-05-06 15:07:00,495.96
Sunday,2022-05-08,Integrated EFTP,D36300000704,Jessie,2025-05-06 15:11:00,343.99
Sunday,2022-05-08,Integrated EFTP,D36300000705,Pammi,2025-05-06 15:14:00,311.99
Sunday,2022-05-08,Integrated EFTP,D36300000706,Pammi,2025-05-06 15:25:00,279.99
Sunday,2022-05-08,Integrated EFTP,D36300000707,Shabair,2025-05-06 15:36:00,287.98
Sunday,2022-05-08,Integrated EFTP,D36300000708,Jessie,2025-05-06 15:38:00,319.98
Sunday,2022-05-08,Integrated EFTP,D36300000710,Shabair,2025-05-06 16:20:00,599.97
Sunday,2022-05-08,Integrated EFTP,D36300000711,Shabair,2025-05-06 16:44:00,383.97
Sunday,2022-05-08,Integrated EFTP,D36300000712,Jessie,2025-05-06 16:49:00,199.99
Monday,2022-05-09,Integrated EFTP,D36300000715,Jessie,2025-05-06 10:00:00,159.97
Monday,2022-05-09,Integrated EFTP,D36300000716,Shabair,2025-05-06 10:04:00,135.98
Monday,2022-05-09,Integrated EFTP,D36300000717,Susan,2025-05-06 10:26:00,-151.99
Monday,2022-05-09,Integrated EFTP,D36300000718,Shabair,2025-05-06 10:30:00,151.99
Monday,2022-05-09,Integrated EFTP,D36300000719,Jessie,2025-05-06 10:46:00,575.94
Monday,2022-05-09,Integrated EFTP,D36300000720,Pammi,2025-05-06 11:18:00,255.98
Monday,2022-05-09,Integrated EFTP,D36300000721,Jessie,2025-05-06 11:53:00,55.99
Monday,2022-05-09,Integrated EFTP,D36300000722,Jessie,2025-05-06 12:04:00,159.99
Monday,2022-05-09,Integrated EFTP,D36300000723,Shabair,2025-05-06 12:05:00,271.98
Monday,2022-05-09,Integrated EFTP,D36300000724,Paula,2025-05-06 12:09:00,-143.99
Monday,2022-05-09,Integrated EFTP,D36300000725,Pammi,2025-05-06 12:14:00,143.99
Monday,2022-05-09,Integrated EFTP,D36300000726,Jessie,2025-05-06 12:28:00,327.97
Monday,2022-05-09,Integrated EFTP,D36300000728,Jessie,2025-05-06 12:42:00,287.98
Monday,2022-05-09,Integrated EFTP,D36300000729,Pammi,2025-05-06 12:53:00,-127.99
Monday,2022-05-09,Integrated EFTP,D36300000730,Shabair,2025-05-06 12:58:00,271.98
Monday,2022-05-09,Integrated EFTP,D36300000731,Shabair,2025-05-06 13:00:00,559.96
Monday,2022-05-09,Integrated EFTP,D36300000732,Shabair,2025-05-06 13:22:00,103.99
Monday,2022-05-09,Integrated EFTP,D36300000733,Jessie,2025-05-06 14:02:00,71.99
Monday,2022-05-09,Integrated EFTP,D36300000734,Shabair,2025-05-06 14:17:00,154.98
Monday,2022-05-09,Integrated EFTP,D36300000735,Georgia,2025-05-06 15:24:00,40.98
Monday,2022-05-09,Integrated EFTP,D36300000736,Jessie,2025-05-06 15:26:00,135.99
Monday,2022-05-09,Integrated EFTP,D36300000737,Shabair,2025-05-06 16:21:00,47.99
Monday,2022-05-09,Integrated EFTP,D36300000738,Shabair,2025-05-06 16:27:00,103.99
Tuesday,2022-05-10,Integrated EFTP,D36300000741,Paula,2025-05-06 09:28:00,489.97
